,character,actress/actor,gender,title_of_movie,genre1,genre2,genre3,release_date,budget,voting,original_language
11530,Student (uncredited),Joanna Gallagher,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11531,Drinking Game Contestant (uncredited),Ryan Hancock,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11532,Coffee Boy (uncredited),Garrett Hargrove,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11533,Doctor (uncredited),Peyton Hayslip,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11534,Patient at AA Meeting (uncredited),David Scott Heck,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11535,Party Guest (uncredited),Reda Hicks,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11536,News Crew Cameraman (uncredited),Landon Kash,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11537,Reporter (uncredited),R.C. Keene,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11538,Airline Pilot (uncredited),Robert H. Lambert,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11539,Reporter (uncredited),Gabriel R. Martinez,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11540,Protester (uncredited),Frank Matthews,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11541,Carla (uncredited),C.K. McFarland,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11542,Sports Bar Youth (uncredited),Josh Meyer,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11543,Governor's Bodyguard (uncredited),Brent Mitchell,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11544,Victim's Mother (uncredited),Cindy Palla,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11545,Background Reporter (uncredited),Roger Eduardo Palomino,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11546,Partygoer (uncredited),Alan Parker,2.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11547,Alcoholic (uncredited),Paul A. Partain,2.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11548,College Student / Activist (uncredited),Keith Poulson,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11549,Prison Guard (uncredited),Glen Powell Sr.,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11550,Protestor (uncredited),George Renteria,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11551,Protester / Party Girl (uncredited),Nicole R. Roberts,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11552,Protestor (uncredited),Michael Schmid,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11553,Protester (uncredited),Ryan Schneider,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11554,Interviewee (uncredited),Robin Simmons,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11555,News Magazine Secretary (uncredited),Melanie Stovall,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11556,Salsa Dancer (uncredited),Danny Trevino,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11557,Shooter at Rally (uncredited),Ryan Wickerham,2.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11558,Flight Attendant (uncredited),Michele Williams,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11559,6th St. Club Patron (uncredited),Christine Wolf,1.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11560,Prison Guard (uncredited),Willie Wright,0.0,The Life of David Gale,Drama,Thriller,Crime,2003-02-21,50000000.0,7.3,en
11561,Su,Jet Li,2.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11562,Anthony Fait,DMX,2.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11563,Sona,Kelly Hu,1.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11564,Tommy,Anthony Anderson,2.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11565,Archie,Tom Arnold,2.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11566,Yao Ling,Mark Dacascos,2.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11567,Daria,Gabrielle Union,1.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11568,Ling's Hitman,Johnny Trí Nguyễn,2.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11569,Willy Chickens,Sean Cory Cooper,2.0,Cradle 2 the Grave,Action,Crime,Drama,2003-02-28,25000000.0,5.8,en
11570,Hardy,John Travolta,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11571,Osborne,Connie Nielsen,1.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11572,West,Samuel L. Jackson,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11573,Kendall,Giovanni Ribisi,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11574,Styles,Tim Daly,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11575,Dunbar,Brian Van Holt,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11576,Nunez,Roselyn Sánchez,1.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11577,Castro,Cristián de la Fuente,0.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11578,Pike,Taye Diggs,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11579,Mueller,Dash Mihok,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11580,Vilmer,Harry Connick Jr.,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11581,Helicopter Pilot,Nick Loren,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11582,Helicopter Pilot,Cliff Fleming,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11583,Nurse #1,Margaret Travolta,0.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11584,MP,Chris Byrne,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11585,G.I. on the Tarmac,Jonathan Rau,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11586,Jeep Driver,Tait Ruppert,2.0,Basic,Action,Drama,Mystery,2003-04-18,50000000.0,6.2,en
11587,Stu Shepard,Colin Farrell,2.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11588,Der Anrufer,Kiefer Sutherland,2.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11589,Captain Ed Ramey,Forest Whitaker,2.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11590,Kelly Shephard,Radha Mitchell,1.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11591,Pamela McFadden,Katie Holmes,1.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11592,Felicia,Paula Jai Parker,1.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11593,Wyatt,Domenick Lombardozzi,2.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11594,Negotiator,James MacDonald,0.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11595,Big Q,Ben Foster,2.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11596,Bobby (uncredited),Jared Leto,2.0,Phone Booth,Thriller,Drama,,2002-09-09,13000000.0,6.7,en
11597,Captain Spaulding,Sid Haig,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11598,Otis B. Driftwood,Bill Moseley,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11599,Baby Firefly,Sheri Moon Zombie,1.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11600,Mother Firefly,Karen Black,1.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11601,Denise Willis,Erin Daniels,1.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11602,Jerry Goldsmith,Chris Hardwick,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11603,Bill Hudley,Rainn Wilson,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11604,Mary Knowles,Jennifer Jostyn,1.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11605,Lieutenant George Wydell,Tom Towles,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11606,Deputy Steve Naish,Walton Goggins,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11607,Tiny Firefly,Matthew McGrory,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11608,Rufus 'RJ' Firefly Jr.,Robert Allen Mukes,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11609,Grandpa Hugo Firefly,Dennis Fimple,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11610,Rufus 'Earl' Firefly Sr.,Jake McKinnon,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11611,Don Willis,Harrison Young,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11612,Ravelli,Irwin Keyes,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11613,Stucky,Michael J. Pollard,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11614,Killer Karl,Chad Bannon,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11615,Sheriff Frank Huston,William Bassett,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11616,Richard 'Little Dick' Wick,David Reynolds,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11617,Gerry Ober,Joe Dobbs III,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11618,Skunk Ape Wife,Judith Drake,1.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11619,Dr. Wolfenstein,Gregg Gibbs,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11620,Skunk Ape Husband,Ken Johnson,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11621,Lewis Dover,Irvin Mosley Jr.,0.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11622,George Wydell,Tom Towles,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11623,Dr. Satan,Walter Phelan,2.0,House of 1000 Corpses,Horror,,,2003-04-11,7000000.0,6.0,en
11624,Jake Vig,Edward Burns,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11625,Lily,Rachel Weisz,1.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11626,Travis,Моррис Честнат,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11627,Winston King,Dustin Hoffman,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11628,Gunther Butan,Andy García,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11629,Morgan Price,Robert Forster,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11630,Lionel Dolby,Leland Orser,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11631,Big Al,Louis Lombardi,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11632,Gordo,Paul Giamatti,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11633,Miles,Brian Van Holt,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11634,Whitworth,Donal Logue,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11635,Manzano,Luis Guzmán,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11636,Attractive Blonde,April O'Brien,0.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11637,Car Salesman,Jay Giannone,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11638,Harlin,Tom Lister Jr.,2.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11639,Katie,Melissa Lawner,1.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11640,Nicole,Nicole Marie Lenz,1.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11641,Michelle Strigo,Elle Alexander,0.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11642,Jester,Abdoulaye N'Gom,0.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11643,Kitty,Michelle Ruben,0.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11644,Club Dancer,Tamie Sheffield,1.0,Confidence,Action,Comedy,Thriller,2003-04-25,0.0,6.4,en
11645,Bruce Nolan,Jim Carrey,2.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11646,Grace Connelly,Jennifer Aniston,1.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11647,Jack Baylor,Philip Baker Hall,2.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11648,Susan Ortega,Catherine Bell,1.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11649,Debbie,Lisa Ann Walter,1.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11650,Evan Baxter,Steve Carell,2.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11651,Ally Loman,Nora Dunn,1.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11652,Dallas Coleman,Paul Satterfield,0.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11653,God,Morgan Freeman,2.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11654,Bobby,Eddie Jemison,2.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11655,Camera Operator,Don Dowe,2.0,Bruce Almighty,Fantasy,Comedy,,2003-05-23,80000000.0,6.4,en
11656,Charlie Croker,Mark Wahlberg,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11657,Stella Bridger,Charlize Theron,1.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11658,Steve,Edward Norton,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11659,Lyle,Seth Green,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11660,Handsome Rob,Jason Statham,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11661,Left Ear,Yasiin Bey,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11662,Wrench,Franky G,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11663,John Bridger,Donald Sutherland,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11664,Mashkov,Olek Krupa,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11665,Yevhen,Boris Lee Krutonog,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11666,Italian Guard,Fausto Callegarini,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11667,Garbageman,Stefano Petronelli,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11668,Garbageman,Fabio Scarpa,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11669,Garbageman,Cristiano Bonora,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11670,Garbageman,Tiberio Greco,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11671,First Detective,Jimmy Shubert,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11672,Second Detective,Tammi Cubilette,1.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11673,Stella's Receptionist,Mary Portser,1.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11674,Skinny Pete,Gawtti,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11675,Skinny Pete's Girl,Melanie Jayne,0.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11676,Ukranian,Gregory Scott Cummins,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11677,Bully,Erik Walker,2.0,The Italian Job,Action,Crime,,2003-05-30,60000000.0,6.6,en
11678,Barton Fink,John Turturro,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11679,Charlie Meadows,John Goodman,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11680,Audrey Taylor,Judy Davis,1.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11681,Jack Lipnick,Michael Lerner,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11682,Ben Geisler,Tony Shalhoub,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11683,W.P. Mayhew,John Mahoney,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11684,Lou Breeze,Jon Polito,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11685,Chet,Steve Buscemi,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11686,Garland Stanford,David Warrilow,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11687,Detective Mastrionotti,Richard Portnow,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11688,Detective Deutsch,Christopher Murney,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11689,Derek,I.M. Hobson,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11690,Pete,Harry Bugin,0.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11691,Richard St. Claire,Lance Davis,2.0,Barton Fink,Comedy,Drama,,1991-08-01,9000000.0,7.4,en
11692,Sherlock Holmes,Robert Stephens,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11693,Dr. John Watson,Colin Blakely,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11694,Gabrielle Valadon,Geneviève Page,0.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11695,Mycroft Holmes,Christopher Lee,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11696,Madame Petrova,Tamara Toumanova,1.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11697,Nikolai Rogozhin,Clive Revill,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11698,Mrs. Hudson,Irene Handl,1.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11699,Queen Victoria,Mollie Maureen,1.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11700,Gravedigger,Stanley Holloway,0.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11701,Woman in Wheelchair,Catherine Lacey,1.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11702,Von Tirpitz,Peter Madden,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11703,Cabby,Michael Balfour,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11704,Guide,James Copeland,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11705,First Carter,John Garrie,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11706,Second Carter,Godfrey James,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11707,Hotel Manager,Robert Cawdron,0.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11708,Baggageman,Alex McCrindle,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11709,Porter,Frank Thornton,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11710,Monk,Paul Hansard,0.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11711,Inspector Lestrade (uncredited),George Benson,2.0,The Private Life of Sherlock Holmes,Adventure,Comedy,Crime,1970-10-29,10000000.0,6.9,en
11712,Harvey Pekar,Paul Giamatti,2.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11713,Joyce Brabner,Hope Davis,1.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11714,Toby Radloff,Judah Friedlander,2.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11715,Robert Crumb,James Urbaniak,2.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11716,Real Harvey,Harvey Pekar,2.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11717,Herself,Joyce Brabner,1.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11718,Young Harvey,Daniel Tay,0.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11719,Stage Actor Harvey,Donal Logue,2.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11720,Stage Actor Joyce,Molly Shannon,1.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11721,Himself,Toby Radloff,0.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11722,Robin,Josh Hutcherson,2.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11723,The Guitarist,Eytan Mirsky,0.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11724,Mr. Boats,Earl Billings,2.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11725,Alice Quinn,Maggie Moore,1.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11726,Batman,Joey Krajcar,0.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11727,Superman,Chris Ambrose,0.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11728,Green Lantern,Cameron Carter,0.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11729,Housewife,Mary Faktor,0.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11730,Danielle,Madylin Sweeten,1.0,American Splendor,Comedy,Drama,,2003-08-15,0.0,7.1,en
11731,Valentine McKee,Kevin Bacon,2.0,Tremors,Action,Horror,,1990-01-19,11000000.0,6.6,en
11732,Earl Bassett,Fred Ward,2.0,Tremors,Action,Horror,,1990-01-19,11000000.0,6.6,en
11733,Rhonda LeBeck,Finn Carter,1.0,Tremors,Action,Horror,,1990-01-19,11000000.0,6.6,en
11734,Burt Gummer,Michael Gross,2.0,Tremors,Action,Horror,,1990-01-19,11000000.0,6.6,en
11735,Heather Gummer,Reba McEntire,1.0,Tremors,Action,Horror,,1990-01-19,11000000.0,6.6,en
11736,Melvin Plug,Robert Jayne,2.0,Tremors,Action,Horror,,1990-01-19,11000000.0,6.6,en
